Scenario,Scenario_Description,Scenario_Complexity,Algorithm,Algorithm_Display,Coverage,Active_Drones,Total_Drones,Energy_Efficiency,Coverage_Efficiency,Execution_Time,Converged,Config_ID,Run_Number
dense_optimal,Dense deployment - Optimal coverage,Medium-High,greedy,Greedy Algorithm (Baseline),94.38694232918213,30,30,0.0,94.38694232918213,0.07028508186340332,True,3,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,greedy,Greedy Algorithm (Baseline),89.5902646206104,30,30,0.0,89.5902646206104,0.1073601245880127,True,3,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,greedy,Greedy Algorithm (Baseline),95.03493554347618,30,30,0.0,95.03493554347618,0.07111859321594238,True,3,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,greedy,Greedy Algorithm (Baseline),90.86030656357431,30,30,0.0,90.86030656357431,0.08081769943237305,True,4,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,greedy,Greedy Algorithm (Baseline),87.09368239218725,30,30,0.0,87.09368239218725,0.0735020637512207,True,4,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,greedy,Greedy Algorithm (Baseline),85.53548897973468,30,30,0.0,85.53548897973468,0.07967138290405273,True,4,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_standard,Standard PSO,92.10296919473757,28,30,6.666666666666667,98.6817527086474,0.0,True,1,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_standard,Standard PSO,92.77624827690568,27,30,10.0,103.08472030767297,0.0,True,1,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_standard,Standard PSO,91.7174884601926,27,30,10.0,101.9083205113251,0.000995635986328125,True,1,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_standard,Standard PSO,93.67897241355153,29,30,3.3333333333333335,96.90928180712227,0.0009982585906982422,True,2,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_standard,Standard PSO,94.99105495775012,27,30,10.0,105.54561661972235,0.001008749008178711,True,2,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_standard,Standard PSO,92.32419151229192,24,30,20.0,115.4052393903649,0.0,True,2,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_standard,Standard PSO,90.08588171272174,28,30,6.666666666666667,96.52058754934473,0.0,True,3,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_standard,Standard PSO,93.66171324215199,28,30,6.666666666666667,100.35183561659142,0.0,True,3,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_standard,Standard PSO,90.55756180163159,25,30,16.666666666666664,108.66907416195791,0.0,True,3,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_standard,Standard PSO,93.47106275814868,24,30,20.0,116.83882844768584,0.0,True,4,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_standard,Standard PSO,95.56852734083255,27,30,10.0,106.18725260092505,0.0,True,4,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_standard,Standard PSO,92.67871331508243,29,30,3.3333333333333335,95.87453101560251,0.0,True,4,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_smart,Smart PSO (Coverage-First),96.5575666121265,29,30,3.3333333333333335,97.3807566747456,0.0,True,1,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_smart,Smart PSO (Coverage-First),97.93737847817664,24,30,20.0,119.24727453498082,0.0,True,1,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_smart,Smart PSO (Coverage-First),95.69200359511818,28,30,6.666666666666667,98.20865063254188,0.0,True,1,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_smart,Smart PSO (Coverage-First),99.9,29,30,3.3333333333333335,99.3059677974054,0.0010008811950683594,True,2,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_smart,Smart PSO (Coverage-First),93.88878322539345,27,30,10.0,98.3300332351191,0.0,False,2,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_smart,Smart PSO (Coverage-First),97.36320394626912,26,30,13.333333333333334,107.92170274010044,0.0010006427764892578,True,2,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_smart,Smart PSO (Coverage-First),94.8614640594801,28,30,6.666666666666667,97.03552507906547,0.0010008811950683594,True,3,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_smart,Smart PSO (Coverage-First),98.8458943620082,24,30,20.0,120.32871290809399,0.0,True,3,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_smart,Smart PSO (Coverage-First),98.92354254641138,29,30,3.3333333333333335,98.16863822481632,0.0,True,3,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_smart,Smart PSO (Coverage-First),97.87493891989492,28,30,6.666666666666667,100.76224397329595,0.0,True,4,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_smart,Smart PSO (Coverage-First),98.70696714288046,27,30,10.0,104.47175244204641,0.00099945068359375,True,4,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,pso_smart,Smart PSO (Coverage-First),94.57071911083897,28,30,6.666666666666667,95.80760780184765,0.0,True,4,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_standard,Standard GA,89.09445890974192,23,30,23.333333333333332,116.21016379531554,0.0,True,1,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_standard,Standard GA,85.4963118530628,25,30,16.666666666666664,102.59557422367536,0.0,True,1,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_standard,Standard GA,85.15217120845766,25,30,16.666666666666664,102.18260545014918,0.0,True,1,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_standard,Standard GA,93.39701562079156,25,30,16.666666666666664,112.07641874494988,0.0010006427764892578,True,2,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_standard,Standard GA,89.18196517746283,27,30,10.0,99.09107241940313,0.0,True,2,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_standard,Standard GA,85.72265901672665,24,30,20.0,107.15332377090832,0.0010004043579101562,True,2,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_standard,Standard GA,94.46109576645668,27,30,10.0,104.95677307384075,0.0040013790130615234,True,3,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_standard,Standard GA,92.6352599774516,23,30,23.333333333333332,120.82859997058902,0.0009999275207519531,True,3,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_standard,Standard GA,86.98309591123711,22,30,26.666666666666668,118.61331260623244,0.0009982585906982422,True,3,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_standard,Standard GA,89.51616831774545,26,30,13.333333333333334,103.28788652047552,0.0,True,4,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_standard,Standard GA,87.38534498784664,22,30,26.666666666666668,119.16183407433633,0.0,True,4,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_standard,Standard GA,87.12952162712749,23,30,23.333333333333332,113.64720212234019,0.0010008811950683594,True,4,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),90.8324215737898,28,30,6.666666666666667,97.32045168620336,0.0,True,1,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),85.0965462251377,26,30,13.333333333333334,98.18832256746657,0.0,True,1,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),86.21902144256605,27,30,10.0,95.79891271396227,0.0,True,1,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),89.7548211774524,24,30,20.0,112.19352647181549,0.0,True,2,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),89.22990495683601,25,30,16.666666666666664,107.07588594820321,0.0,True,2,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),94.24411044730792,27,30,10.0,104.71567827478657,0.0009980201721191406,True,2,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),87.88651793417937,29,30,3.3333333333333335,90.91708751811659,0.0,True,3,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),93.2311401402955,27,30,10.0,103.59015571143944,0.007003307342529297,True,3,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),95.03457434820696,24,30,20.0,118.7932179352587,0.0010013580322265625,True,3,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),94.41543380075484,24,30,20.0,118.01929225094355,0.0,True,4,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),87.65055515064834,27,30,10.0,97.3895057229426,0.0,True,4,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),95.9102386517789,26,30,13.333333333333334,110.66565998282181,0.0,True,4,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,gwo,Grey Wolf Optimizer,89.61249504426152,24,30,20.0,112.0156188053269,0.0009987354278564453,True,1,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,gwo,Grey Wolf Optimizer,91.3009966242619,27,30,10.0,101.44555180473544,0.0,True,1,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,gwo,Grey Wolf Optimizer,89.36626348560102,23,30,23.333333333333332,116.56469150295786,0.0030028820037841797,True,1,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,gwo,Grey Wolf Optimizer,87.93155411159309,29,30,3.3333333333333335,90.96367666716526,0.0010018348693847656,True,2,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,gwo,Grey Wolf Optimizer,92.13277991022507,28,30,6.666666666666667,98.71369276095542,0.0010006427764892578,True,2,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,gwo,Grey Wolf Optimizer,94.99524810609468,29,30,3.3333333333333335,98.27094631664967,0.009001731872558594,True,2,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,gwo,Grey Wolf Optimizer,87.75511566388458,26,30,13.333333333333334,101.2559026890976,0.01271963119506836,True,3,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,gwo,Grey Wolf Optimizer,90.49398874911448,27,30,10.0,100.54887638790497,0.001394510269165039,True,3,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,gwo,Grey Wolf Optimizer,91.67739675819183,26,30,13.333333333333334,105.7816116440675,0.0010004043579101562,True,3,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,gwo,Grey Wolf Optimizer,93.92187140252754,25,30,16.666666666666664,112.70624568303305,0.008874654769897461,True,4,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,gwo,Grey Wolf Optimizer,93.85880961122459,28,30,6.666666666666667,100.56301029774063,0.0,True,4,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,gwo,Grey Wolf Optimizer,89.8501192758928,27,30,10.0,99.8334658621031,0.0,True,4,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,mrfo,Manta Ray Foraging Optimization,90.31906658012926,25,30,16.666666666666664,108.3828798961551,0.0,True,1,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,mrfo,Manta Ray Foraging Optimization,92.44597709277977,22,30,26.666666666666668,126.06269603560878,0.001035928726196289,True,1,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,mrfo,Manta Ray Foraging Optimization,91.7791295384557,22,30,26.666666666666668,125.15335846153052,0.0,True,1,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,mrfo,Manta Ray Foraging Optimization,93.0551056988281,28,30,6.666666666666667,99.7018989630301,0.0010004043579101562,True,2,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,mrfo,Manta Ray Foraging Optimization,89.52927200149018,29,30,3.3333333333333335,92.61648827740363,0.0019114017486572266,True,2,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,mrfo,Manta Ray Foraging Optimization,89.30722677572868,28,30,6.666666666666667,95.68631440256644,0.0,True,2,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,mrfo,Manta Ray Foraging Optimization,86.99452391086545,24,30,20.0,108.74315488858181,0.0,True,3,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,mrfo,Manta Ray Foraging Optimization,86.00880474294163,23,30,23.333333333333332,112.18539749079343,0.002034902572631836,True,3,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,mrfo,Manta Ray Foraging Optimization,88.98564193089933,27,30,10.0,98.87293547877704,0.0009953975677490234,True,3,3
dense_optimal,Dense deployment - Optimal coverage,Medium-High,mrfo,Manta Ray Foraging Optimization,86.93823585979851,25,30,16.666666666666664,104.32588303175821,0.0,True,4,1
dense_optimal,Dense deployment - Optimal coverage,Medium-High,mrfo,Manta Ray Foraging Optimization,92.53640420216209,27,30,10.0,102.8182268912912,0.0,True,4,2
dense_optimal,Dense deployment - Optimal coverage,Medium-High,mrfo,Manta Ray Foraging Optimization,88.7463716944377,22,30,26.666666666666668,121.01777958332414,0.0,True,4,3
sparse_challenge,Sparse deployment - Coverage challenge,High,greedy,Greedy Algorithm (Baseline),92.43640394443474,25,25,0.0,92.43640394443474,0.11984801292419434,True,1,1
sparse_challenge,Sparse deployment - Coverage challenge,High,greedy,Greedy Algorithm (Baseline),92.85868364412751,25,25,0.0,92.85868364412751,0.09727954864501953,True,1,2
sparse_challenge,Sparse deployment - Coverage challenge,High,greedy,Greedy Algorithm (Baseline),97.71938305975291,25,25,0.0,97.71938305975291,0.09889578819274902,True,1,3
sparse_challenge,Sparse deployment - Coverage challenge,High,greedy,Greedy Algorithm (Baseline),93.89457812174092,25,25,0.0,93.89457812174092,0.13509440422058105,True,2,1
sparse_challenge,Sparse deployment - Coverage challenge,High,greedy,Greedy Algorithm (Baseline),97.06545204087159,25,25,0.0,97.06545204087159,0.11330223083496094,True,2,2
sparse_challenge,Sparse deployment - Coverage challenge,High,greedy,Greedy Algorithm (Baseline),87.67900997434067,25,25,0.0,87.67900997434067,0.12274646759033203,True,2,3
sparse_challenge,Sparse deployment - Coverage challenge,High,greedy,Greedy Algorithm (Baseline),93.3469299604492,25,25,0.0,93.3469299604492,0.13800454139709473,True,3,1
sparse_challenge,Sparse deployment - Coverage challenge,High,greedy,Greedy Algorithm (Baseline),93.11014460837063,25,25,0.0,93.11014460837063,0.1333920955657959,True,3,2
sparse_challenge,Sparse deployment - Coverage challenge,High,greedy,Greedy Algorithm (Baseline),96.79434746921746,25,25,0.0,96.79434746921746,0.12297677993774414,True,3,3
sparse_challenge,Sparse deployment - Coverage challenge,High,greedy,Greedy Algorithm (Baseline),85.60679970200877,25,25,0.0,85.60679970200877,0.10182046890258789,True,4,1
sparse_challenge,Sparse deployment - Coverage challenge,High,greedy,Greedy Algorithm (Baseline),89.02268261682306,25,25,0.0,89.02268261682306,0.15560245513916016,True,4,2
sparse_challenge,Sparse deployment - Coverage challenge,High,greedy,Greedy Algorithm (Baseline),87.04420732464052,25,25,0.0,87.04420732464052,0.11313509941101074,True,4,3
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_standard,Standard PSO,88.60948511530795,24,25,4.0,92.30154699511245,0.0029969215393066406,False,1,1
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_standard,Standard PSO,88.9791873172471,23,25,8.0,96.71650795352944,0.0,False,1,2
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_standard,Standard PSO,89.56337882613698,24,25,4.0,93.29518627722602,0.0,True,1,3
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_standard,Standard PSO,95.00853744663868,21,25,16.0,113.10540172218892,0.0,True,2,1
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_standard,Standard PSO,90.08387975021408,20,25,20.0,112.6048496877676,0.0009996891021728516,True,2,2
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_standard,Standard PSO,95.63555839543933,20,25,20.0,119.54444799429916,0.0,True,2,3
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_standard,Standard PSO,89.8840403614289,20,25,20.0,112.35505045178613,0.0,True,3,1
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_standard,Standard PSO,90.95071089200187,24,25,4.0,94.74032384583528,0.0009999275207519531,True,3,2
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_standard,Standard PSO,93.85590726448247,23,25,8.0,102.01729050487225,0.0,True,3,3
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_standard,Standard PSO,91.20701733119978,23,25,8.0,99.1380623165215,0.0,True,4,1
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_standard,Standard PSO,91.49762128979054,23,25,8.0,99.45393618455493,0.0009961128234863281,True,4,2
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_standard,Standard PSO,93.03244303724514,21,25,16.0,110.7529083776728,0.0,True,4,3
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_smart,Smart PSO (Coverage-First),99.9,22,25,12.0,108.11778154400409,0.0,True,1,1
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_smart,Smart PSO (Coverage-First),99.33117784910796,22,25,12.0,105.8997306563028,0.0009980201721191406,True,1,2
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_smart,Smart PSO (Coverage-First),94.14760070679517,23,25,8.0,97.03868361948955,0.0,True,1,3
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_smart,Smart PSO (Coverage-First),95.7752017283329,24,25,4.0,92.99947935466608,0.0,True,2,1
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_smart,Smart PSO (Coverage-First),95.49266901430862,24,25,4.0,93.44468700414684,0.0009903907775878906,True,2,2
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_smart,Smart PSO (Coverage-First),93.63181316761876,21,25,16.0,107.67682600873714,0.001003265380859375,True,2,3
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_smart,Smart PSO (Coverage-First),97.03636530195587,22,25,12.0,106.53515102972939,0.0,True,3,1
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_smart,Smart PSO (Coverage-First),99.57782328967626,23,25,8.0,101.94280618321291,0.0,True,3,2
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_smart,Smart PSO (Coverage-First),93.784034124789,21,25,16.0,107.47603304896795,0.0030078887939453125,True,3,3
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_smart,Smart PSO (Coverage-First),97.91780695909148,21,25,16.0,113.6179886327838,0.0009980201721191406,True,4,1
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_smart,Smart PSO (Coverage-First),97.66252671239495,23,25,8.0,97.6243317916389,0.0,True,4,2
sparse_challenge,Sparse deployment - Coverage challenge,High,pso_smart,Smart PSO (Coverage-First),95.46540988290137,22,25,12.0,100.17659945334206,0.0,False,4,3
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_standard,Standard GA,94.67679682588415,22,25,12.0,107.5872691203229,0.0,True,1,1
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_standard,Standard GA,95.5558648526198,21,25,16.0,113.75698196740453,0.0009992122650146484,True,1,2
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_standard,Standard GA,85.06127118088406,19,25,24.0,111.92272523800534,0.0,True,1,3
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_standard,Standard GA,91.50546658582408,19,25,24.0,120.40192971818958,0.0009996891021728516,True,2,1
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_standard,Standard GA,92.28929187566973,21,25,16.0,109.86820461389254,0.0010018348693847656,True,2,2
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_standard,Standard GA,86.43783414284351,20,25,20.0,108.04729267855438,0.0,True,2,3
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_standard,Standard GA,95.41842978691612,19,25,24.0,125.55056550910015,0.0009961128234863281,True,3,1
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_standard,Standard GA,92.47346457986053,20,25,20.0,115.59183072482566,0.0,True,3,2
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_standard,Standard GA,86.66650780873067,20,25,20.0,108.33313476091334,0.0,True,3,3
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_standard,Standard GA,95.16780341382105,20,25,20.0,118.95975426727631,0.0020020008087158203,True,4,1
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_standard,Standard GA,95.83667799579233,22,25,12.0,108.90531590430946,0.0,True,4,2
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_standard,Standard GA,88.10935257050875,18,25,28.000000000000004,122.37410079237327,0.0,True,4,3
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),95.10833228876851,19,25,24.0,125.14254248522172,0.0,True,1,1
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),89.516001447605,21,25,16.0,106.56666839000596,0.0,True,1,2
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),86.95849115026932,21,25,16.0,103.52201327413015,0.0010001659393310547,True,1,3
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),87.99012363798778,22,25,12.0,99.98877686134975,0.0,True,2,1
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),93.72337211774476,20,25,20.0,117.15421514718095,0.0,True,2,2
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),91.52134886860304,21,25,16.0,108.95398674833696,0.0,True,2,3
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),92.24246455893149,22,25,12.0,104.82098245333124,0.0,True,3,1
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),92.03252995019686,19,25,24.0,121.09543414499586,0.0010018348693847656,True,3,2
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),85.66540514526154,20,25,20.0,107.08175643157692,0.0009999275207519531,True,3,3
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),93.3341611512451,24,25,4.0,97.22308453254698,0.0,True,4,1
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),94.85469675228518,19,25,24.0,124.80881151616471,0.00099945068359375,True,4,2
sparse_challenge,Sparse deployment - Coverage challenge,High,ga_sa_hybrid,GA+SA Hybrid (Coverage-First),90.85287243923385,19,25,24.0,119.54325320951823,0.0009992122650146484,True,4,3
sparse_challenge,Sparse deployment - Coverage challenge,High,gwo,Grey Wolf Optimizer,92.02087454233725,24,25,4.0,95.85507764826798,0.0009982585906982422,True,1,1
sparse_challenge,Sparse deployment - Coverage challenge,High,gwo,Grey Wolf Optimizer,89.49941460762422,23,25,8.0,97.28197239959154,0.0,True,1,2
sparse_challenge,Sparse deployment - Coverage challenge,High,gwo,Grey Wolf Optimizer,91.05297758380604,21,25,16.0,108.39640188548339,0.0009984970092773438,True,1,3
sparse_challenge,Sparse deployment - Coverage challenge,High,gwo,Grey Wolf Optimizer,88.03099825855742,21,25,16.0,104.7988074506636,0.00400090217590332,True,2,1
sparse_challenge,Sparse deployment - Coverage challenge,High,gwo,Grey Wolf Optimizer,87.68498307805949,20,25,20.0,109.60622884757436,0.0,True,2,2
sparse_challenge,Sparse deployment - Coverage challenge,High,gwo,Grey Wolf Optimizer,88.28386481172608,19,25,24.0,116.16298001542904,0.0,True,2,3
sparse_challenge,Sparse deployment - Coverage challenge,High,gwo,Grey Wolf Optimizer,88.78610060984434,18,25,28.000000000000004,123.31402862478382,0.00099945068359375,True,3,1
sparse_challenge,Sparse deployment - Coverage challenge,High,gwo,Grey Wolf Optimizer,92.59507070332322,21,25,16.0,110.23222702776573,0.0009970664978027344,True,3,2
sparse_challenge,Sparse deployment - Coverage challenge,High,gwo,Grey Wolf Optimizer,93.70857477311205,22,25,12.0,106.48701678762733,0.000997781753540039,True,3,3
sparse_challenge,Sparse deployment - Coverage challenge,High,gwo,Grey Wolf Optimizer,90.36156204805613,20,25,20.0,112.95195256007015,0.0,True,4,1
sparse_challenge,Sparse deployment - Coverage challenge,High,gwo,Grey Wolf Optimizer,91.59481877457073,19,25,24.0,120.51949838759306,0.0,True,4,2
sparse_challenge,Sparse deployment - Coverage challenge,High,gwo,Grey Wolf Optimizer,86.29603897039405,21,25,16.0,102.73337972665959,0.0010046958923339844,True,4,3
sparse_challenge,Sparse deployment - Coverage challenge,High,mrfo,Manta Ray Foraging Optimization,88.31461280713019,20,25,20.0,110.39326600891273,0.0009984970092773438,True,1,1
sparse_challenge,Sparse deployment - Coverage challenge,High,mrfo,Manta Ray Foraging Optimization,84.09246097327507,19,25,24.0,110.64797496483561,0.0009989738464355469,True,1,2
sparse_challenge,Sparse deployment - Coverage challenge,High,mrfo,Manta Ray Foraging Optimization,91.49787816832996,18,25,28.000000000000004,127.08038634490273,0.0,True,1,3
sparse_challenge,Sparse deployment - Coverage challenge,High,mrfo,Manta Ray Foraging Optimization,90.15171940862278,22,25,12.0,102.4451356916168,0.0,True,2,1
sparse_challenge,Sparse deployment - Coverage challenge,High,mrfo,Manta Ray Foraging Optimization,86.50890066674127,24,25,4.0,90.11343819452216,0.002004861831665039,True,2,2
sparse_challenge,Sparse deployment - Coverage challenge,High,mrfo,Manta Ray Foraging Optimization,88.3682736152931,24,25,4.0,92.05028501593033,0.0,True,2,3
sparse_challenge,Sparse deployment - Coverage challenge,High,mrfo,Manta Ray Foraging Optimization,92.5195817919402,20,25,20.0,115.64947723992525,0.0,True,3,1
sparse_challenge,Sparse deployment - Coverage challenge,High,mrfo,Manta Ray Foraging Optimization,84.10390673063918,24,25,4.0,87.60823617774915,0.0009889602661132812,True,3,2
sparse_challenge,Sparse deployment - Coverage challenge,High,mrfo,Manta Ray Foraging Optimization,89.75925803068428,17,25,32.0,131.99890886865333,0.0009946823120117188,True,3,3
sparse_challenge,Sparse deployment - Coverage challenge,High,mrfo,Manta Ray Foraging Optimization,90.87507447175034,21,25,16.0,108.18461246636946,0.0009996891021728516,True,4,1
sparse_challenge,Sparse deployment - Coverage challenge,High,mrfo,Manta Ray Foraging Optimization,84.39040538704889,24,25,4.0,87.90667227817593,0.0,True,4,2
sparse_challenge,Sparse deployment - Coverage challenge,High,mrfo,Manta Ray Foraging Optimization,87.77581851976483,18,25,28.000000000000004,121.91085905522893,0.003001689910888672,True,4,3
